GrLivArea,BedroomAbvGr,TotalBathrooms,SalePrice
1375.0388834457665,2.999912786776994,1.5001045597911022,141000
1540.9631444608315,2.9998333291956154,1.9997397312946328,220000
2112.9130655579165,2.0002307801468513,3.4993455904051065,350000
1135.9558640399391,2.999957397716091,1.9998482295737925,140000
1599.9718748925175,3.0001224814922707,2.000152939666933,256300
2097.739589126236,3.000017695266477,2.5001117181252006,275500
1265.9443006952893,3.0001649098254934,2.000015184106852,176000
1108.8214430764817,3.000053949323861,1.5000731120890358,139000
2600.68164226444,4.000270278779758,3.500143307682674,189000
938.0158232463168,3.0001276469799723,2.000239449384729,130250
1728.2757971793133,5.999785956862045,3.0006999867964947,125000
864.1689318746704,2.9997883182658582,1.999811582693049,136500
1576.050030633973,2.999900141878685,3.499967314599385,223500
989.9475961208676,3.000555349782584,2.000032203577101,138000
858.0012221492724,1.99968472965822,2.0000707095726398,134900
2609.933202123404,4.000090105646899,2.5001731806887793,303477
1655.9168734852603,3.9998946980678944,1.9999561152148153,135000
2030.9819404088246,2.999650128631842,2.4994710396086917,222500
1646.0385204251866,1.9999502942763852,3.500420186080466,275000
1269.0178116674838,3.0000762774839225,1.4999441867637822,155000
1362.0891669553012,0.9999526734953167,2.5005875514500016,143000
1137.6967989818618,2.999454606232384,1.5001139568443227,145000
1888.2846412159229,1.9998615695575845,2.5003270029789153,190000
1589.8125681542042,2.9996784429593304,2.4999566801770565,210000
1343.9049936388626,3.000256666697706,1.0001649480894323,115000
2392.256090045947,2.999469162421405,1.9998750726714651,386250
1482.0657269549906,3.9995392526461653,1.9998569956263939,140000
1127.883976567923,2.0000373608784954,0.9998944909491675,68400
886.0344635154206,2.000050294721788,0.9999805730868021,91300
1927.8542833987694,3.9998159931355897,2.4997618604692953,219500
835.0531258208441,1.9998978609460492,0.999988073752641,83000
1383.0378380247998,2.999821829048394,1.9999787557012316,165000
1864.9704837861182,2.9999922536444856,3.5001518599180006,235000
1092.0733700139847,2.9999732297537336,1.4999943644032532,88000
988.0946706458286,1.9996067121461727,2.0004858288644023,91000
845.1098764647354,1.9999516500722214,2.000156014059478,129500
1108.9890104421033,2.999819153803265,1.500064839442595,139000
1640.0770872467283,2.9996604789842047,2.499785463188526,173000
2079.587024107753,2.9998169931067507,1.5001016039282529,234000
1629.873669427124,2.9991279035342036,1.9999250355886757,213000
864.1673961030955,2.999953188069992,0.9998542392321005,127000
2524.0684099409123,4.00024337682779,3.5002500116275557,278000
1664.280494726702,4.000136680153452,1.9997910851560285,100000
863.8499390623018,1.999922015258688,1.000015805348992,97000
1526.2392456896205,3.99965619998408,1.0000525190390337,144500
1497.8295564874838,1.9997412361196392,1.9997531757729983,204900
1524.8471619046136,2.999774269428794,2.9995599644428155,235000
1693.9150624763176,2.999868424286795,2.0000710063196343,318000
1273.9521620788787,3.0003547058532276,3.0001445351123586,203000
863.9398775732994,1.9997606422707148,1.0000893697689388,141000
1473.08914945116,1.000111543329738,3.000315837467071,143000
1738.038887457942,3.9993261197224057,1.9995870605020083,104900
1709.1218024857324,2.9994350549375826,1.9999255361894124,130000
2110.092273082465,2.9994989983576876,3.499813918334888,205000
1636.2404237031121,3.0000886281859693,3.0001990343187455,255000
2092.84841520084,3.000085077003457,2.500624204460089,215000
1509.1358701469887,3.0001353675957954,3.000355048100067,175000
1089.8715935454559,1.9997987461291349,2.4999140059821414,157000
1040.0758065521786,2.999688820277711,1.000061863012011,133700
1257.8344132288328,1.999749565110507,1.0000765809491325,105000
1524.043243656006,2.99970363799773,1.4998729723550812,144000
960.1199634149085,1.9998000200147472,0.9999762812261588,108500
1121.1339842372777,2.0000956404523804,1.999987578134016,140000
1320.1622067869496,3.0004329868660897,1.9995587162303232,164500
958.2197630237395,1.9999745483960196,1.9999159282557093,143750
928.1167140238242,2.0000369420949564,1.000093791553751,132000
1585.990945455294,2.9999406847973167,2.00024326240787,181000
1839.0307369013094,2.999948159478781,3.000231576046451,257500
2451.6096064069848,4.000349670766895,3.500130818949833,309000
2263.249372800621,2.9997356794990018,3.4997507227327227,235000
1935.2346396939408,3.000520449567368,2.50029125802621,197900
1501.8129117944754,2.9999749819136614,1.999362437704792,233170
1517.0436877181505,3.0002350749205644,1.9997979908121433,115000
883.9060387840711,1.9997404980720035,1.999848428760799,144000
1593.186412654375,1.342964972477929e-05,2.500019899465594,286000
1490.0825546078963,3.000399656733228,3.5000793071970224,184000
1558.7834692161366,1.9998809793122705,1.999943422655896,153500
2007.8756901945073,3.0004255594035443,3.999004876537386,225000
2712.8475439830004,3.0003043936159317,3.4997137995834944,446261
1455.7622930402279,1.9997693298978807,2.000227462908473,215000
1144.1542281138807,2.9997705164277364,1.9998421716743215,143000
1212.041888346066,3.0003107173927748,2.0001639456663383,186000
1440.253611089981,2.9999999058982163,0.9998818125874579,79000
1656.0744328799651,2.9997737381755814,2.5002620525671904,135000
1855.193894063259,4.000139907808243,1.9999407907799358,136900
1480.9644333684973,2.9999838285452984,2.4997544241049057,174000
1743.1606024916916,2.99977382594119,2.5002545888460572,175000
630.0293168089322,1.0001180490877972,2.0004556803973057,81000
1936.073606404268,2.9999461180506644,2.4995609097420903,230500
1306.0233317851537,1.999832458113621,1.99978412150858,153000
2076.3300505718703,2.0001148142441787,3.500489858125801,465000
871.8829664603321,2.9997902045376517,1.0001162458286592,123000
1421.85405029867,3.000369000171816,1.9998070589148498,179600
3493.568824066182,2.9996429402915714,3.000326207047715,295000
1661.0362139678032,2.999706355726176,1.9999823911061647,165500
1096.037072472633,2.9997581345499573,1.9999873253664735,138800
1603.0734443488006,2.999706083632585,2.4997116668991985,175900
1767.7016775194309,4.000123234264303,1.999993922902098,136500
1142.180833105062,2.999664666347929,2.5004982081563174,134000
1601.8751568449566,2.9993175339708533,2.499701614431391,215000
1493.9556620748117,2.999892628180611,0.9999430348565842,177500
1690.8704368531094,2.9997484220541106,1.9998992886748366,127000
1752.0886451649656,3.999708691119037,2.0004330112135613,164000
1344.1600097310798,3.999657773105431,0.9998972063238927,98000
1471.018228253415,2.99976248719483,2.4999489261666747,172500
1218.0979173745013,2.0000314088494417,2.000203877195392,208300
1845.2535069376236,2.999537156057379,2.4995021694881547,189000
2337.060882921487,4.999283530439658,2.00000238564748,90000
1494.3393545919662,2.999878680773045,1.000049142945272,177500
2519.143522633978,4.000238315120639,3.4996439082425486,335000
1797.1005559979535,2.99975594089519,2.499974655435934,213500
1481.9269710816743,3.0001196085550865,2.49987769019175,163900
1038.9298743554477,2.9998790772032806,2.500497888325551,131500
1655.8622106479168,3.0000394933700756,1.9998820865232014,215000
1601.9529964363621,2.999565174081247,2.500081460213037,215000
1090.1317099121154,1.999846955526799,2.500001571131223,157000
1455.9916867334623,3.000220093544004,2.499924192268989,176000
1500.9948793531325,2.999966694337918,3.0000363764049314,204000
864.0495715179748,1.9997447391166923,0.9998711692382537,97000
1340.039223874607,3.000149726938516,2.0001126919908367,181134
1465.773594279999,3.000039681837149,2.499851872608697,170000
1686.039617269694,2.999742291738339,3.000244064411991,207500
1560.980073104215,1.9998878784726306,2.9991211653929994,277500
1670.3428463280918,2.9997513217160985,1.9998756596887521,240000
1650.8798612942132,3.000002839558207,3.0000379569615054,184000
891.9344774177596,2.9998454975170934,0.9999677641449155,110000
1719.0301317972987,0.9998663274561124,3.499855861820863,324000
1190.0156994280458,2.9998536020051376,2.000164193376874,132500
1999.9817200884982,2.9999757364506405,3.0000156775471494,305900
1199.8727273920324,2.000221126338305,3.0002765110455303,184900
1770.9408877619744,2.999696317992949,0.9999210652987949,115000
2169.022140049334,3.000346077102995,2.500346587349316,228500
1342.93679017912,3.0004350577891903,1.5001429020619264,154900
1252.2291653107873,2.0000220779278215,3.5001775973247415,160000
1646.9958162163623,2.9996939095358215,2.4996846452520622,175000
1044.0529664026856,2.000163100204489,0.9999951911492669,55993
886.1781286728249,1.9998018609758113,1.000099019475649,91300
1077.045746240708,3.000150814467532,0.9999651706546419,91000
1318.989796038249,3.0005275253572137,2.000273167721111,123000
864.0643590505538,3.000150072140831,0.9999466399693561,120500
987.9452593370108,2.0003198313369057,2.0002402029522344,91000
924.0261442274485,2.9998348144420195,1.000207767713292,122900
2263.113771149935,2.999252018753901,3.4996620173187667,235000
1200.195499963788,3.0004104295445293,0.9998831258971507,130500
1962.1443098586594,3.0004975455125904,2.499955515456252,239799
2058.1069878959106,2.9996680141767955,1.500085923150829,129500
1043.9439661073072,2.000143222139616,0.9999404803269057,55993
957.9966323208599,2.0001758834082275,0.9998922623923016,151500
1516.8029120398721,2.9998877821051226,1.999780381741313,115000
864.0033829567327,2.9998805573968235,0.9999388077878588,116050
2080.033947733046,4.9998153234449765,2.499861164424034,135000
1557.848309690902,3.9992639689021976,1.4999951579083426,152000
2093.9432096325313,3.9997554708883123,2.499832109474854,263000
1709.0193028187443,2.999733194402076,2.0002756568187245,130000
1684.1613921720614,2.0000103321953704,2.000045814937641,266000
1112.119464163014,3.000305877543909,1.4997784579035531,85000
863.8674209166466,3.0002516286431726,0.999917265100036,124500
1849.7833702024366,2.9997504135247515,2.9998085151820413,326000
1252.0654247524935,2.9994495575911095,0.9998444029973682,142000
910.1695099308046,3.000021376124973,0.9998706492374796,116000
1470.9626000998692,3.0000124105632,2.5003079420573724,172500
2019.6686268058745,3.0004010761312694,3.5004138980044712,402861
1455.8500805971626,2.999727451082432,2.5001655293228704,146000
1693.6732731341463,4.000921455500842,1.9997041111553722,136500
980.047008614472,3.000059684908945,1.000064949736486,135000
2726.900759181395,3.000100843488908,2.4999431309350117,315000
951.8273801911726,1.999788277881894,2.000402406826192,139000
864.0117653370968,2.0001119400944822,2.0000375077568826,120000
1507.1304990694662,3.9998869695604853,1.9999656564866808,127000
2083.9641611172488,3.999605678476533,3.499900545715725,233000
815.9938835932552,2.0000971098590603,1.0001389163047871,120500
1148.0931129414078,1.999925039123101,1.4999324068073887,123500
1455.8785225645763,2.0001528059563145,1.999691439696958,215000
1524.9035048579426,3.0001452772699784,3.0001601238311224,235000
863.9524681017283,3.0001226547056996,2.000247544897106,129000
1277.1760857470704,2.000030896799144,2.0000220642211692,167000
1021.9701567266486,1.9999091932839361,2.000198047690741,85000
1127.933790270496,3.0002348621204846,2.9998706623291276,155000
1342.9059023485215,3.000264794423104,1.4999355802284748,154900
2090.1845566406896,3.0000481468871922,3.000663759311819,207500
1566.9385232989061,1.9999651207363311,2.999750435626973,196000
1646.9820094187482,4.000481219140882,2.500193855933272,128000
1715.9326396970075,4.000276847802035,1.5000946825800743,171000
1437.0847147491356,3.0002536578299654,2.5002878049101964,168000
1324.1951637698594,2.0002663176064974,3.0002382736773003,254000
1709.9271776687253,3.000357512249132,3.4999706987140526,208500
1656.0835803677517,2.999855712758875,2.0002193401264217,215000
1109.1579174159392,3.000027330259982,1.5002709802007188,139000
1797.2611548304335,2.999966080960792,2.499962383900044,213500
1664.1110987558964,4.000487277884702,2.5002643420763446,162900
2096.909283547955,2.999762655566835,3.000094209487306,228000
1177.8808544799924,2.999845775084186,1.999958332169187,157000
1302.138685389936,3.000435785023646,1.9998167358161854,176485
1445.878981266231,3.0000180410933903,3.000104276730769,175000
1128.00269536694,1.999947165798017,0.999993908216723,68400
1054.023343749335,2.999613971611604,2.5000270001859866,151000
2622.2655135288087,2.9999525538466885,3.501135082539358,325000
2094.483277662879,3.999939589618461,2.4998402374007287,263000
1269.0272614836263,1.999887643501034,1.9996893144403067,192000
1368.2388351987834,3.000372417699394,0.9999651017948932,114504
1999.800919279395,3.000548178451487,2.9995033893355783,305900
1052.969936460709,3.0000606980444653,2.00010841798496,150000
1039.0824109540058,2.9999633828603636,2.4998855379034546,131500
1455.9767968589995,3.0002086570046895,2.5007210580691432,179540
1494.082378345709,3.0002108077154457,1.0000594778595824,177500
1719.0632869953797,0.9999880058726374,3.500259142492832,324000
1235.8683835011755,1.9998411566002772,1.5000191313591555,134450
1231.9725053116745,2.9998242216980047,2.000065821355742,162500
987.0752754846283,1.9998370420780058,1.5001181852102592,106000
1631.7674133664027,4.000664804158509,1.999933548451062,173000
1382.0142951494704,2.0004084152080286,1.5000416037692947,128500
1374.9969366403623,2.000129453497288,0.9998141272628907,140000
2042.0506975371004,2.9995123201900022,2.500072102787179,253293
1293.9271876520374,3.0001994108236,1.9998894158325264,106250
1466.0169466663694,2.999665078566015,1.4999559392870163,149900
863.8886990355567,2.9998146967533716,1.9997505608791413,129000
2029.578655634157,3.9999655721228837,2.499962419884932,195000
2269.9258399596065,4.000450277126407,2.499700215691413,290000
2619.8991835700467,4.000115452860359,2.9997326349155875,190000
1020.0326025329435,2.0000970002583047,0.9999532177817168,94000
904.0529893883555,2.999876275854535,1.0000257198970357,109900
863.9792065289206,3.000470959930878,1.0000068637048427,111250
2027.930725969518,2.0000003468713485,3.0000261461821145,369900
1221.3039631980218,3.9994445829784677,1.9996799457790992,104900
935.1997646896846,1.9997472583412041,0.9999065852286892,79500
1302.079937384757,3.0004337593978927,2.5000040789004214,106000
1768.3089911436853,2.9997150126137258,2.4999391184027036,175000
863.9184500993874,1.999747100318609,1.999641378709493,98000
2526.2277318474107,4.000424059082081,3.5000118038871166,290000
864.1626983066652,2.999986532090963,2.00003650020612,133500
1078.1692601665995,2.9999616076093414,2.500358635052179,149900
1720.2380446444815,3.0004988996810984,2.50005263669086,183500
693.0819050527422,2.0000961816185496,0.9999797475772935,52500
1112.9412005387064,3.000161842012108,2.500054226610933,148000
1654.0492238575387,2.999674688637463,2.999867071537813,230000
